Time (s),Height (m)
733500,0.512131377761777
734400,0.487100703892079
735300,0.442618524389087
736200,0.38361382207222
737100,0.331515361311979
738000,0.254334953905593
738900,0.17181690039044
739800,0.0847542391271687
740700,0.0167115820649353
741600,-0.0763704028371555
742500,-0.169052161988023
743400,-0.262219567810396
744300,-0.33260727440175
745200,-0.426009565965285
746100,-0.517985143715256
747000,-0.607996954441399
747900,-0.672800135890601
748800,-0.75217009290117
749700,-0.819683764255544
750600,-0.873844823502075
751500,-0.905161903024813
752400,-0.93537968141307
753300,-0.951982524919844
754200,-0.953484799248779
755100,-0.943037310869904
756000,-0.913166568563651
756900,-0.86420251644991
757800,-0.796586290239494
758700,-0.735758705387846
759600,-0.64282255295677
760500,-0.539821187090414
761400,-0.429097367176401
762300,-0.342012151677581
763200,-0.221114020294649
764100,-0.0960622961067443
765000,0.0308515929849703
765900,0.126843851465346
766800,0.255840374444178
767700,0.385765364193784
768600,0.515128467943272
769500,0.610039375055815
770400,0.7321938330937
771300,0.846119733512642
772200,0.948596806229876
773100,1.01793004307109
774000,1.09976273448553
774900,1.16633487321924
775800,1.21439619920958
776700,1.23729639854706
777600,1.24947748068522
778500,1.23926111763538
779400,1.20873947540312
780300,1.17200690547053
781200,1.10735837901792
782100,1.03017147214065
783000,0.942310598721433
783900,0.869164800744877
784800,0.763220821212117
785700,0.649865274771127
786600,0.529532339433176
787500,0.436181308298072
788400,0.309468072276442
789300,0.180839235536777
790200,0.0499203102203138
791100,-0.0481904697833401
792000,-0.175326729938294
792900,-0.295391824784815
793800,-0.405949498488355
794700,-0.481427189463554
795600,-0.572014337119116
796500,-0.649647257375694
797400,-0.712055523897539
798300,-0.747866092862348
799200,-0.781626673247934
800100,-0.799278799604471
801000,-0.801414549064312
801900,-0.794520583399763
802800,-0.773891854245197
803700,-0.740557771942108
804600,-0.697051454822238
805500,-0.659372474318686
806400,-0.602228671406175
807300,-0.53706543389013
808200,-0.465176164986998
809100,-0.407988587542386
810000,-0.327724757764553
810900,-0.242740046061518
811800,-0.153018210361242
812700,-0.0833566555589212
813600,0.0111705086621815
814500,0.104457540755132
815400,0.19402915784153
816300,0.257010854693969
817200,0.332713910505449
818100,0.395815210775917
819000,0.445713826124602
819900,0.473708545706725
820800,0.497190644800066
821700,0.502469577579012
822600,0.489967398369011
823500,0.468239009576925
824400,0.425057885485761
