Time (s),Height (m)
1784700,-1.19761618414287
1785600,-1.32525624375665
1786500,-1.4409787292527
1787400,-1.5375387534444
1788300,-1.59445881792167
1789200,-1.64632887765271
1790100,-1.66949891981481
1791000,-1.66196552994697
1791900,-1.63458219831598
1792800,-1.56950134147109
1793700,-1.47766372178569
1794600,-1.36219078094815
1795500,-1.25539230367997
1796400,-1.08442336051095
1797300,-0.888523465019465
1798200,-0.674617297071882
1799100,-0.505811280888885
1800000,-0.276782129570382
1800900,-0.0467024065495215
1801800,0.183516463063655
1802700,0.350537662206144
1803600,0.558399240566717
1804500,0.75040932637769
1805400,0.935078334624612
1806300,1.07440213063444
1807200,1.26093829965155
1808100,1.43623479053299
1809000,1.58572723495121
1809900,1.67515469299103
1810800,1.75625794633834
1811700,1.78668032600044
1812600,1.77273956212392
1813500,1.74193940594041
1814400,1.68548639821535
1815300,1.62084742100586
1816200,1.54474323965047
1817100,1.4734525061897
1818000,1.35979558206578
1818900,1.23011738831744
1819800,1.08411911162281
1820700,0.96749404924698
1821600,0.812527048846262
1822500,0.659194950608664
1823400,0.511991091435926
1824300,0.412681931436165
1825200,0.298374112189257
1826100,0.1971509850339
1827000,0.0906536687779229
1827900,-0.00259422486705194
1828800,-0.146937403366139
1829700,-0.309765189880805
1830600,-0.48195651147328
1831500,-0.607115999188641
1832400,-0.759434403990631
1833300,-0.88653788521275
1834200,-0.978187853077153
1835100,-1.02160683600546
1836000,-1.04945293227554
1836900,-1.05351369208682
1837800,-1.04456053590531
1838700,-1.0282146577026
1839600,-0.98414091895347
1840500,-0.908800435485275
1841400,-0.799175987316826
1842300,-0.693525518894024
1843200,-0.529362639585112
1844100,-0.356104199659293
1845000,-0.184674880455869
1845900,-0.0602839077843508
1846800,0.0934482797563163
1847700,0.2227760523515
1848600,0.327696893026469
1849500,0.398625767158299
1850400,0.494024988263195
1851300,0.593831243044421
1852200,0.693911854565121
1853100,0.764944187812262
1854000,0.841548397646614
1854900,0.883380865965296
1855800,0.88430888533745
1856700,0.855533860392676
1857600,0.7807583590679
1858500,0.683318795771014
1859400,0.585384254979358
1860300,0.517048440598943
1861200,0.425153496051025
1862100,0.319499856028306
1863000,0.198119393884335
1863900,0.099621680516246
1864800,-0.039084004542117
1865700,-0.182705262333235
1866600,-0.321976685787107
1867500,-0.421370666374032
1868400,-0.548132332877712
1869300,-0.66302127519854
1870200,-0.758269077572182
1871100,-0.818663335073096
1872000,-0.896724565615839
1872900,-0.990287931715498
1873800,-1.10157839311539
1874700,-1.1856860078918
1875600,-1.28621457222858
1876500,-1.36925164182124
1877400,-1.42988356417877
1878300,-1.45816837208698
1879200,-1.47343517757172
1880100,-1.46320729906164
1881000,-1.42513508116352
1881900,-1.37853583406755
1882800,-1.29759997698169
1883700,-1.19526749539487
1884600,-1.0630994610515
1885500,-0.944245062454908
1886400,-0.766691575634515
1887300,-0.572202986741603
1888200,-0.367619223643647
1889100,-0.212674238210985
1890000,-0.00528436149160899
1890900,0.201599713604406
1891800,0.397732064555303
1892700,0.533964658133116
1893600,0.70478271308845
1894500,0.872096445667229
1895400,1.04274467132565
1896300,1.17063462041811
1897200,1.32898694016817
1898100,1.46192930945007
1899000,1.560037614829
1899900,1.60541733209843
1900800,1.62434117179284
1901700,1.60361010409859
1902600,1.55799102091053
1903500,1.51578922228853
1904400,1.45466965910409
1905300,1.38296749380147
1906200,1.29118006754388
1907100,1.21036372461843
1908000,1.08989695748551
1908900,0.954160310431225
1909800,0.811744920120448
1910700,0.707430669929647
1911600,0.571941994722523
1912500,0.445773263937563
1913400,0.338433680070791
1914300,0.270863820728809
1915200,0.188568342282619
1916100,0.0970859061956373
1917000,-0.0171857286457672
1917900,-0.117458047261375
1918800,-0.266549837091221
1919700,-0.422944930965517
1920600,-0.570562003355778
1921500,-0.670106903354483
1922400,-0.780609741502471
1923300,-0.858416050837251
1924200,-0.903916428766849
1925100,-0.92156556064953
1926000,-0.932751312397644
1926900,-0.935947840995182
1927800,-0.924507750456241
1928700,-0.899031597618758
1929600,-0.838280028845679
1930500,-0.743645513446969
1931400,-0.615242340981048
1932300,-0.504764288988674
1933200,-0.353010688913976
1934100,-0.203761863250058
1935000,-0.0618867719584071
1935900,0.0337842305454915
1936800,0.140235508026049
1937700,0.227769621365273
1938600,0.311834891684052
1939500,0.379596456926101
1940400,0.475317389783276
1941300,0.571010781492676
1942200,0.657178596155262
1943100,0.706210984829056
1944000,0.740472972497617
1944900,0.736264916220666
1945800,0.691915284731521
1946700,0.636691692197957
1947600,0.551053160935422
1948500,0.468991110527184
1949400,0.394449066691421
1950300,0.336222339039104
1951200,0.246950264464594
1952100,0.144735400352707
1953000,0.0321857657381063
1953900,-0.0575751069939209
1954800,-0.17857996200655
1955700,-0.292736416004736
1956600,-0.399208524711401
1957500,-0.473621817331217
1958400,-0.559743152547277
1959300,-0.627342725418764
1960200,-0.684094662106836
1961100,-0.729846206226322
1962000,-0.808354153460589
1962900,-0.902727862596393
1963800,-0.994777594079868
1964700,-1.05556170606829
1965600,-1.1230710224387
1966500,-1.17057978463188
1967400,-1.19560207489881
1968300,-1.20165894116027
1969200,-1.19392212730598
1970100,-1.16482535241881
1971000,-1.11479120319325
1971900,-1.06728028930749
1972800,-0.987031917501757
1973700,-0.878849542750833
1974600,-0.744280255342872
1975500,-0.630703329358816
1976400,-0.465906473313787
1977300,-0.29359990079184
1978200,-0.12026281101781
1979100,0.0110781415035425
1980000,0.184699863690001
1980900,0.347420748176472
1981800,0.497764151528095
1982700,0.606779775102205
1983600,0.753933854179866
1984500,0.905924938980585
1985400,1.05561748234698
1986300,1.15755967267083
1987200,1.27134582555221
1988100,1.35198899735527
1989000,1.39262640895821
1989900,1.39606690245533
1990800,1.37262685698816
1991700,1.33076703277087
1992600,1.28159077103182
1993500,1.24248748504297
1994400,1.18122446368796
1995300,1.10121969220919
1996200,1.00467880162836
1997100,0.922954899757431
1998000,0.802664848411876
1998900,0.679980156655682
1999800,0.563955369937797
2000700,0.481472974493375
2001600,0.382024550345037
2002500,0.30060257766348
2003400,0.234995910560205
2004300,0.187623175921053
2005200,0.1122264454234
2006100,0.013912319832642
2007000,-0.105271875425081
2007900,-0.205123001457116
2008800,-0.340472049201584
2009700,-0.465712412866968
2010600,-0.574766063469037
2011500,-0.641372934593905
2012400,-0.70657773494155
2013300,-0.748770049184955
2014200,-0.777033325553507
2015100,-0.794584633500476
2016000,-0.81393839021146
2016900,-0.819715184944922
2017800,-0.801565524857768
2018700,-0.768786615637378
2019600,-0.695907841995596
2020500,-0.591139102049851
2021400,-0.4701231802316
2022300,-0.377992551572579
2023200,-0.257783393071889
2024100,-0.144778398249113
2025000,-0.0481351572421195
2025900,0.0118233559200802
2026800,0.0838494000189456
2027700,0.160855022250938
2028600,0.248567323143279
2029500,0.318281834364338
2030400,0.4101222806676
2031300,0.491142012507923
2032200,0.5468958160294
2033100,0.566962283010656
2034000,0.563421099689272
2034900,0.526641649025528
2035800,0.466008337897051
2036700,0.41681424943379
2037600,0.357377534922574
2038500,0.304528955095766
2039400,0.246459159091337
2040300,0.195296357344042
2041200,0.117097169563519
2042100,0.0289220649582407
2043000,-0.0648429277702433
2043900,-0.133210644687531
2044800,-0.217468426970366
2045700,-0.294547704791557
2046600,-0.36129367651557
2047500,-0.400593175964258
2048400,-0.439622275513177
2049300,-0.473683551037683
2050200,-0.519946269874958
2051100,-0.568335140723198
2052000,-0.643617352632699
2052900,-0.716578394869483
2053800,-0.779553519264719
2054700,-0.817735577535239
2055600,-0.853345031804446
2056500,-0.872949042542059
2057400,-0.882174024493535
2058300,-0.882058665933271
2059200,-0.868517243030962
2060100,-0.840866014138497
2061000,-0.803214381038174
2061900,-0.763360949057631
2062800,-0.6871678955799
2063700,-0.587742814522765
2064600,-0.470865554314371
2065500,-0.374802884805848
2066400,-0.242383920446843
2067300,-0.109189103389496
2068200,0.0262466738507264
2069100,0.126368675571861
2070000,0.252851343698078
2070900,0.373210079198317
2071800,0.494509591142986
2072700,0.5897166186279
2073600,0.721610744570499
2074500,0.850341723522745
2075400,0.963303551425977
2076300,1.03199611939306
2077200,1.09735056248179
2078100,1.12794902584589
2079000,1.12543347078667
2079900,1.10871737529591
2080800,1.07690599402349
2081700,1.04056951911301
2082600,1.00188649313324
2083500,0.965598882983814
2084400,0.901435619309727
2085300,0.821690867519047
2086200,0.728737209708962
2087100,0.653103311607503
2088000,0.554944446215096
2088900,0.465913187429484
2089800,0.385531750783478
2090700,0.33322865465694
2091600,0.277418340590333
2092500,0.232321117613592
2093400,0.184225050334984
2094300,0.137823862607758
2095200,0.0571043407327643
2096100,-0.0435626655697712
2097000,-0.156577717190318
2097900,-0.240074148122174
2098800,-0.342104066352015
2099700,-0.430838151996867
2100600,-0.502283733987269
2101500,-0.544913666751585
2102400,-0.591935976899514
2103300,-0.633389804210064
2104200,-0.67348059587544
2105100,-0.701114186074628
2106000,-0.726615650812056
2106900,-0.731092448765988
2107800,-0.708737942067183
2108700,-0.671514032346827
2109600,-0.597350252045654
2110500,-0.5092526625028
2111400,-0.419341483270081
2112300,-0.353162648840528
2113200,-0.270268555408013
2114100,-0.199102605793964
2115000,-0.138335686427703
2115900,-0.091776450908394
2116800,-0.0192250062410721
2117700,0.0650416137573594
2118600,0.154337669508778
2119500,0.220646805702501
2120400,0.299144202958982
2121300,0.354995708229212
2122200,0.38283492466496
2123100,0.385151694304177
2124000,0.365000373848351
2124900,0.327581347726039
2125800,0.289474295716841
2126700,0.266177652683068
2127600,0.239603034363626
2128500,0.208114918906368
2129400,0.165555296365797
2130300,0.126430329343105
2131200,0.0663624279069268
2132100,0.00354885549449023
2133000,-0.0535315420979397
2133900,-0.0915972226706738
2134800,-0.137358052811679
2135700,-0.17405527292245
2136600,-0.197475791940666
2137500,-0.2083598401598
2138400,-0.22329863090062
2139300,-0.252092017553533
2140200,-0.299567662324601
2141100,-0.342198608058796
2142000,-0.398940026874123
2142900,-0.449720557519112
2143800,-0.489076618762151
2144700,-0.510260204948378
2145600,-0.531539701882768
2146500,-0.550737491173603
2147400,-0.565418245524516
2148300,-0.569554169429831
2149200,-0.568237125403318
2150100,-0.562281931617208
2151000,-0.541592458561948
2151900,-0.511101438799361
2152800,-0.45293872151163
2153700,-0.378897197538557
2154600,-0.292950643089142
2155500,-0.225236085899331
2156400,-0.133868664646657
2157300,-0.0402924912694587
2158200,0.0536352807382275
2159100,0.123233761445779
2160000,0.217118283809156
2160900,0.316181933424484
2161800,0.422764606321895
2162700,0.505713636584763
2163600,0.613235439994216
2164500,0.707442395175289
2165400,0.781187819525154
2166300,0.820420420478798
2167200,0.848351940867993
2168100,0.851540007197083
2169000,0.839619725389793
2169900,0.825748384480262
2170800,0.804892713613198
2171700,0.782927718130366
2172600,0.750793612902485
2173500,0.715767796548292
2174400,0.655816545500332
2175300,0.584234669281067
2176200,0.508454796037753
2177100,0.45597492664952
2178000,0.395503195880651
2178900,0.343565325983314
2179800,0.300761193260395
2180700,0.274979490673952
2181600,0.244194804482967
2182500,0.208637698772874
2183400,0.159605182239112
2184300,0.110542971634174
2185200,0.0284669577790613
2186100,-0.0639742330646416
2187000,-0.153539179260713
2187900,-0.215272000562499
2188800,-0.289735484493005
2189700,-0.354740591492058
2190600,-0.414429877910217
2191500,-0.458449329455094
2192400,-0.516797721358084
2193300,-0.574339684048672
2194200,-0.628294920271279
2195100,-0.661063862683004
2196000,-0.688463595326068
2196900,-0.693655952380062
2197800,-0.67323920874652
2198700,-0.641925766607885
2199600,-0.587967592513544
2200500,-0.529622209670832
2201400,-0.470538917466442
2202300,-0.427341450432842
2203200,-0.373855417508028
2204100,-0.323016219302063
2205000,-0.264842563968659
2205900,-0.212276260328262
2206800,-0.133286954649784
2207700,-0.048834935600088
2208600,0.0366281620813702
2209500,0.0954017125734615
2210400,0.158816598710453
2211300,0.202556217490966
2212200,0.225534795904559
2213100,0.228853318778396
2214000,0.220559176871174
2214900,0.210438314887068
2215800,0.207172021205027
2216700,0.208510560915637
2217600,0.207796390662413
2218500,0.197247498442114
2219400,0.176391397894491
2220300,0.155411006057086
2221200,0.125507395066225
2222100,0.100434495094625
2223000,0.0809848769607866
2223900,0.0679505790991694
2224800,0.0540539682341055
2225700,0.0478176287827806
2226600,0.0470538981079684
2227500,0.0447648759714514
2228400,0.0321189504637376
2229300,0.00466325145237451
2230200,-0.0350169377326581
2231100,-0.0687290719995512
2232000,-0.113471841027594
2232900,-0.152634735442172
2233800,-0.185693549593654
2234700,-0.209596167629054
2235600,-0.24443377044461
2236500,-0.279855808631277
2237400,-0.309081912546487
2238300,-0.327442044063714
2239200,-0.35012765140239
2240100,-0.364948559085273
2241000,-0.364523867421693
2241900,-0.353866577640613
2242800,-0.326701871721014
2243700,-0.285584289767714
2244600,-0.236078909977431
2245500,-0.196419649548234
2246400,-0.139290965652833
2247300,-0.0763765889017328
2248200,-0.00855391061247112
2249100,0.0459167245955651
2250000,0.124531374099376
2250900,0.208195151071452
2251800,0.294538084829285
2252700,0.358941877756841
2253600,0.438544294161846
2254500,0.504829179093914
2255400,0.55499183983467
2256300,0.581163400501657
2257200,0.60069815393334
2258100,0.606085548363286
2259000,0.602614755097099
2259900,0.597291754086654
2260800,0.589502782887502
2261700,0.577833389882535
2262600,0.555270265944676
2263500,0.528606578291375
2264400,0.483948059849621
2265300,0.436234434712323
2266200,0.392511370845448
2267100,0.364960583944505
2268000,0.335090745034619
2268900,0.309482335895736
2269800,0.284989795214669
2270700,0.265665950712015
2271600,0.236242050430424
2272500,0.199941667417352
2273400,0.150969481127269
2274300,0.102935756450007
2275200,0.0280937883924704
2276100,-0.0491439116179608
2277000,-0.12339805262255
2277900,-0.176877572070907
2278800,-0.245831692409082
2279700,-0.314889654911857
2280600,-0.387558858100748
2281500,-0.443292087710762
2282400,-0.515643260076961
2283300,-0.584284425205808
2284200,-0.645099851281545
2285100,-0.681263122120932
2286000,-0.714197405967368
2286900,-0.727565216727492
2287800,-0.71927615821417
2288700,-0.701529231664055
2289600,-0.669679709576547
2290500,-0.632216643169544
2291400,-0.589342034529978
2292300,-0.554475733908811
2293200,-0.505288089382918
2294100,-0.449419398794204
2295000,-0.38324249851268
2295900,-0.328037272679546
2296800,-0.248859925730628
2297700,-0.164797635549513
2298600,-0.0817898915486014
2299500,-0.024417875078465
2300400,0.042761021896638
2301300,0.0979286582593025
2302200,0.138587947820169
2303100,0.159617200268456
2304000,0.180453114185339
2304900,0.201610054375746
2305800,0.228029635888904
2306700,0.249858994249136
2307600,0.275525287939959
2308500,0.292692232951005
2309400,0.300633260776008
2310300,0.302036051892741
2311200,0.301760993405656
2312100,0.303106983823223
2313000,0.305143304017235
2313900,0.305396068998847
2314800,0.305368623363602
2315700,0.306966615817223
2316600,0.307080332307555
2317500,0.303752107774192
2318400,0.291352550588765
2319300,0.266474986363992
2320200,0.229008224638426
2321100,0.195798240949302
2322000,0.148425956686609
2322900,0.0995149267958856
2323800,0.0487474037022227
2324700,0.00858458951903369
2325600,-0.0473941364242118
2326500,-0.102571378583213
2327400,-0.153362277668764
2328300,-0.188573805900925
2329200,-0.231915806152326
2330100,-0.269680857261902
2331000,-0.298848367802633
2331900,-0.312429595898285
2332800,-0.316429893340198
2333700,-0.305540483700923
2334600,-0.283569669340405
2335500,-0.260584901284148
2336400,-0.220989451742667
2337300,-0.173114771538362
2338200,-0.117503362973216
2339100,-0.0700328816268066
2340000,-0.00226151103858287
2340900,0.065891408012865
2341800,0.133250785074401
2342700,0.182588276598172
2343600,0.244154316733322
2344500,0.299340784407795
2345400,0.348473461552115
2346300,0.380229891500468
2347200,0.414118583471682
2348100,0.436994075978043
2349000,0.449562240996522
2349900,0.453761126104872
2350800,0.454907305316546
2351700,0.452764541549703
2352600,0.446307593277141
2353500,0.436725201781466
2354400,0.4178881197053
2355300,0.395870792306898
2356200,0.374251346453883
2357100,0.358907139102088
2358000,0.339183452655221
2358900,0.317925809442509
2359800,0.291339554724834
2360700,0.266739246424102
2361600,0.228676720102177
2362500,0.186412469717925
2363400,0.137993774086559
2364300,0.0945706106289451
2365200,0.0263843723597855
2366100,-0.0491184960016755
2367000,-0.127721584640513
2367900,-0.187824978161721
2368800,-0.269353434095117
2369700,-0.353619681117966
2370600,-0.440686622048681
2371500,-0.505933491340462
2372400,-0.589037241011241
2373300,-0.663445805863246
2374200,-0.726601556538626
2375100,-0.766284930338287
2376000,-0.807146263225463
2376900,-0.830477465340537
2377800,-0.834378004650718
2378700,-0.825436115577737
2379600,-0.800597290730132
2380500,-0.764732523654094
2381400,-0.719153175080822
2382300,-0.678841576831186
2383200,-0.61735210463099
2384100,-0.546982656410386
2385000,-0.469733003576985
2385900,-0.409004183024655
2386800,-0.325225721827755
2387700,-0.238171381408485
2388600,-0.148632254610943
2389500,-0.0812651148884558
2390400,0.00609829745838913
2391300,0.0873962287157605
2392200,0.160133917516806
2393100,0.208164495227601
2394000,0.263832346928652
2394900,0.313440673773097
2395800,0.361292663535502
2396700,0.397192412934208
2397600,0.443893746559587
2398500,0.485392893519993
2399400,0.517332545876841
2400300,0.534104370852772
2401200,0.54873439076825
2402100,0.557377821375277
2403000,0.560917654500192
2403900,0.559995353584741
2404800,0.554411900125719
2405700,0.545032209813003
2406600,0.532891671654609
2407500,0.521695384109651
2408400,0.501424902043684
2409300,0.47023280699128
2410200,0.424660705507361
2411100,0.382400607875304
2412000,0.319269841495376
2412900,0.249872449187621
2413800,0.174684351347612
2414700,0.116569433273988
2415600,0.0392371481765094
2416500,-0.0378686332967696
2417400,-0.113214812220629
2418300,-0.165757854261537
2419200,-0.228743180806255
2420100,-0.285246902593547
2421000,-0.335063958922354
2421900,-0.365514356443966
2422800,-0.39267380460139
2423700,-0.401208884310871
2424600,-0.390872048055533
2425500,-0.372519913732628
2426400,-0.336864741273165
2427300,-0.291567398423661
2428200,-0.238705011876691
2429100,-0.194935347192665
2430000,-0.132588763442349
2430900,-0.067595681643076
2431800,-0.00209342901121197
2432700,0.0460916796773697
2433600,0.108713959473642
2434500,0.169012257568511
2435400,0.226215853923997
2436300,0.266976802818112
2437200,0.317191720286224
2438100,0.35850070851347
2439000,0.388864848577751
2439900,0.40556424720228
2440800,0.421300309036098
2441700,0.430505392399805
2442600,0.433723404763314
2443500,0.43224344721419
2444400,0.425431702503679
2445300,0.412927978479767
2446200,0.394575720982445
2447100,0.377608112896712
2448000,0.350898744735784
2448900,0.318526288465151
2449800,0.280087727373785
2450700,0.247399477252229
2451600,0.198900508550485
2452500,0.144275155862449
2453400,0.0833429578314586
2454300,0.0336858191376147
2455200,-0.0388042862714227
2456100,-0.119943734815618
2457000,-0.208628293789816
2457900,-0.277932419848632
2458800,-0.371535695993403
2459700,-0.465680828392593
2460600,-0.560369654074204
2461500,-0.630583051365983
2462400,-0.719992766422875
2463300,-0.800082444456988
2464200,-0.866508886436995
2465100,-0.905814547682569
2466000,-0.943651029969364
2466900,-0.965092385274828
2467800,-0.968771933982218
2468700,-0.957753646085106
2469600,-0.924415623833783
2470500,-0.87401032189209
2471400,-0.811218638858597
2472300,-0.757438460352041
2473200,-0.677602724959371
2474100,-0.588652427471885
2475000,-0.490574648244068
2475900,-0.412354261822175
2476800,-0.305879145719401
2477700,-0.200383373092975
2478600,-0.0951467678600863
2479500,-0.0146260735373639
2480400,0.094121449670465
2481300,0.200273241565241
2482200,0.30021297842997
2483100,0.369723156455609
2484000,0.453691571975043
2484900,0.527385089592686
2485800,0.592063947409451
2486700,0.634902873456016
2487600,0.684632658988194
2488500,0.726630894647518
2489400,0.760188099907082
2490300,0.777706645169889
2491200,0.78994614639578
2492100,0.791399929201861
2493000,0.78336069320075
2493900,0.771425304050835
2494800,0.749108158274563
2495700,0.719926510244542
2496600,0.683773357885835
2497500,0.652743159973498
2498400,0.607028310190329
2499300,0.555433399557523
2500200,0.495506364768629
2501100,0.444141994684553
2502000,0.367137186361331
2502900,0.28094295999008
2503800,0.186796881932971
2504700,0.112332250041979
2505600,0.0105750727160837
2506500,-0.0903371368511644
2507400,-0.185827293398618
2508300,-0.251512858694299
2509200,-0.328462024987971
2510100,-0.391379721813183
2511000,-0.441480718778124
2511900,-0.47190324163859
2512800,-0.501610937117566
2513700,-0.515168283652148
2514600,-0.508728242013782
2515500,-0.490219705666897
2516400,-0.449391163001614
2517300,-0.394194643445438
2518200,-0.328867925970327
2519100,-0.275371826053404
2520000,-0.200103643826759
2520900,-0.123086386166241
2521800,-0.0478410527817427
2522700,0.00670169585868502
2523600,0.0775669846565106
2524500,0.146243421325571
2525400,0.212699049461497
2526300,0.260987331482186
2527200,0.321638950502883
2528100,0.375265971849121
2529000,0.418599618985683
2529900,0.442530939800029
2530800,0.462398461749079
2531700,0.469772316568005
2532600,0.467070207795456
2533500,0.459126050414673
2534400,0.442047093808608
2535300,0.419958234964302
2536200,0.392883424842387
2537100,0.367367428065808
2538000,0.325244118275822
2538900,0.275504125471546
2539800,0.219299764141602
2540700,0.17245648854927
2541600,0.104730344712301
2542500,0.0326571526979665
2543400,-0.0439414096353121
2544300,-0.104385368241296
2545200,-0.187456827168925
2546100,-0.273754062669414
2547000,-0.366148311913427
2547900,-0.439869689031194
2548800,-0.541301622549938
2549700,-0.642177779060301
2550600,-0.738493425184533
2551500,-0.806688595090817
2552400,-0.89058909253621
2553300,-0.963239485889063
2554200,-1.02042693185199
2555100,-1.05110277572265
2556000,-1.07426394805037
2556900,-1.07762319657166
2557800,-1.06255576284861
2558700,-1.03850283341565
2559600,-0.986817265520118
2560500,-0.913217309446869
2561400,-0.822436041407096
2562300,-0.746028288787421
2563200,-0.635835578176316
2564100,-0.517829861765904
2565000,-0.393511647145781
2565900,-0.29706196134188
2566800,-0.16668969081532
2567700,-0.0372450303137018
2568600,0.0888244675553763
2569500,0.182067196578319
2570400,0.307054515661387
2571300,0.431008915745561
2572200,0.547192519281937
2573100,0.626454199018612
2574000,0.719572411090757
2574900,0.79616156784066
2575800,0.85563584705662
2576700,0.890339208670428
2577600,0.925736521794607
2578500,0.950963181514165
2579400,0.967391239892334
2580300,0.972705255235491
2581200,0.967170188469371
2582100,0.946890744290854
2583000,0.91424289936148
2583900,0.882976493805635
2584800,0.833725604575215
2585700,0.777558493280352
2586600,0.714468146860257
2587500,0.66326618721592
2588400,0.592576558357357
2589300,0.52091421662086
2590200,0.446263229196496
2591100,0.385205520419381
2592000,0.293677809694823
2592900,0.190837588968967
2593800,0.0793843655671481
2594700,-0.0075431459894874
2595600,-0.123239697055479
2596500,-0.234501880802608
2597400,-0.336765768042546
2598300,-0.40405358138222
2599200,-0.477028756526687
2600100,-0.530226803636486
2601000,-0.568087762855469
2601900,-0.58885423148898
2602800,-0.605607097310176
2603700,-0.606047753810781
2604600,-0.586428270852018
2605500,-0.556706094520738
2606400,-0.497194580517575
2607300,-0.419871421193242
2608200,-0.332528130083507
2609100,-0.263510492975242
2610000,-0.169327868536096
2610900,-0.0764189374757493
2611800,0.0102177680068546
2612700,0.070177085473486
2613600,0.145252509123333
2614500,0.217799487909921
2615400,0.289799264879557
2616300,0.342601295931761
2617200,0.407484531482438
2618100,0.461726094619486
2619000,0.50057693306484
2619900,0.517595494236895
2620800,0.522573134205854
2621700,0.509143600151132
2622600,0.482879399415617
2623500,0.458050832594178
2624400,0.421109371369786
2625300,0.380523268802498
2626200,0.333516882443702
2627100,0.292308969830637
2628000,0.229067382327493
2628900,0.157714456814068
2629800,0.0805735150419747
2630700,0.0198288237333549
2631600,-0.0652507538836644
2632500,-0.154194006565113
2633400,-0.244748059526938
2634300,-0.311703605129224
2635200,-0.39877275375906
2636100,-0.48664345599695
2637000,-0.580660756767434
2637900,-0.655760801005445
2638800,-0.757689101838209
2639700,-0.854799654023599
2640600,-0.942373707189818
2641500,-1.00039013916556
2642400,-1.06538395872643
2643300,-1.11369912364754
2644200,-1.14349623326011
2645100,-1.15271742653655
2646000,-1.14585006970892
2646900,-1.11776578359716
2647800,-1.07045851536238
2648700,-1.02126254111242
2649600,-0.935285911546855
2650500,-0.828069674477838
2651400,-0.704781783453211
2652300,-0.604762498839357
2653200,-0.46450228085902
2654100,-0.31866013648054
2655000,-0.169633842028913
2655900,-0.0578343274717359
2656800,0.0892935226347569
2657700,0.232580524300421
2658600,0.371034408411562
2659500,0.473299210257333
2660400,0.608417382627926
2661300,0.736737581954993
2662200,0.850338064574108
2663100,0.923573543967555
2664000,1.00179416339158
2664900,1.05486207162678
2665800,1.08547279113104
2666700,1.09808227492821
2667600,1.10485188214202
2668500,1.10240178962422
2669400,1.09018441498879
2670300,1.0722031468502
2671200,1.03477081120742
2672100,0.982551717476648
2673000,0.917424388507334
2673900,0.86252035551399
2674800,0.784230690220277
2675700,0.700939323892982
2676600,0.61500684527348
2677500,0.551360014159855
2678400,0.469131049000204
2679300,0.388004746708029
2680200,0.30163853117576
2681100,0.229405782235668
2682000,0.121377202801388
2682900,0.00219478259743115
2683800,-0.122993159596215
2684700,-0.215768433953117
2685600,-0.332394315680785
2686500,-0.435670209082979
2687400,-0.520029364931533
2688300,-0.568354974491142
2689200,-0.613466198180613
2690100,-0.642168235026885
2691000,-0.660010259092776
2691900,-0.665601866134274
2692800,-0.658584842953806
2693700,-0.631714258309069
2694600,-0.581446109621723
2695500,-0.526884530525889
2696400,-0.435338332317422
2697300,-0.331384278037153
2698200,-0.222565098738384
2699100,-0.14049353453821
2700000,-0.0352786960851938
2700900,0.0595029062269546
2701800,0.142894783850453
2702700,0.200924391731025
2703600,0.276870414678946
2704500,0.353412655948923
2705400,0.427774009151556
2706300,0.47854863633319
2707200,0.534099762295652
2708100,0.569226530513175
2709000,0.579396444374968
2709900,0.570055730697748
2710800,0.537122116343461
2711700,0.488281344444779
2712600,0.433485667382016
2713500,0.391921085783565
2714400,0.334555859913274
2715300,0.270326170596438
2716200,0.197080507245016
2717100,0.136627530495275
2718000,0.0490765360157385
2718900,-0.04388624752377
2719800,-0.138196234559013
2720700,-0.209702152494654
2721600,-0.306452708267709
2722500,-0.401447020651823
2723400,-0.489554231403431
2724300,-0.551491203720065
2725200,-0.633930862966598
2726100,-0.723494275805113
2727000,-0.821020632280829
2727900,-0.89471257499059
2728800,-0.985873957106413
2729700,-1.06437757547202
2730600,-1.12683428610973
2731500,-1.16111377984295
2732400,-1.18898258912457
2733300,-1.19727800672914
2734200,-1.18509178232743
2735100,-1.16167346861969
2736000,-1.11312746843283
2736900,-1.04574641537351
2737800,-0.956324282562966
2738700,-0.874138604079503
2739600,-0.747218272175649
2740500,-0.604711764094966
2741400,-0.451384366763831
2742300,-0.332129005313545
2743200,-0.170057531894333
2744100,-0.00662760384478864
2745000,0.153495217289095
2745900,0.269846199876578
2746800,0.420470677811282
2747700,0.567537110881713
2748600,0.712535565943656
2749500,0.818088466889678
2750400,0.947876944308812
2751300,1.05819000182641
2752200,1.14358057407167
2753100,1.18822875227621
2754000,1.2210678384275
2754900,1.22874013942687
2755800,1.22011348372959
2756700,1.20652339630042
2757600,1.18007369352081
2758500,1.1425934445178
2759400,1.09141790254582
2760300,1.04382116575621
2761200,0.967884107909782
2762100,0.879199200855886
2763000,0.782825650292932
2763900,0.708577858918564
2764800,0.608421733392994
2765700,0.511557608252865
2766600,0.422576903203036
2767500,0.36072563331465
2768400,0.279078386700225
2769300,0.188605479436633
2770200,0.0831406355581386
2771100,-0.0045521256869579
2772000,-0.129753466416117
2772900,-0.258245345104496
2773800,-0.380254222943553
2774700,-0.462555595811688
2775600,-0.553740611573317
2776500,-0.618858165370311
2777400,-0.657973271519744
2778300,-0.674926944024211
2779200,-0.688667816309882
2780100,-0.694150529181967
2781000,-0.685137162455037
2781900,-0.666212273103241
2782800,-0.622057839857261
2783700,-0.552283190566098
2784600,-0.457123955735238
